Location	ent_type	context	p_no	LongLabel	Addr_type	Type	StAddr	StName	AddNum	City	Subregion	Region	CntryName	Country	x	y	score	error
Richmonds	GPE	and then. There was no moon, and the Richmonds naturally were absent, and so were the Miss Browns	317	Richmonds, 66 Weir Road, London, England, SW19 8, GBR	POI	Furniture Store	66 Weir Road	Weir	66	London	London	England	United Kingdom	GBR	-0.19001999999994723	51.438240000000064	100	
Carlingford	GPE	grand design of turning the chaotic elements of society in Carlingford into one grand unity. Lucilla was not blind to	326	Carlingford, New South Wales, AUS	Locality	Neighborhood					Parramatta	New South Wales	Australia	AUS	151.04888000000005	-33.782689999999945	100	
Carlingford	GPE	Mr Cavendish had known all that was going on in Carlingford that night, the chances are that he would have	328	Carlingford, New South Wales, AUS	Locality	Neighborhood					Parramatta	New South Wales	Australia	AUS	151.04888000000005	-33.782689999999945	100	
Carlingford	GPE	consoling consciousness that she had wrought a great work in Carlingford; and if Miss Marjoribanks required a little sacrifice from	331	Carlingford, New South Wales, AUS	Locality	Neighborhood					Parramatta	New South Wales	Australia	AUS	151.04888000000005	-33.782689999999945	100	
Carlingford	GPE	his handsome face. And the Archdeacon was still in Carlingford, if it was he who had occasioned such a	332	Carlingford, New South Wales, AUS	Locality	Neighborhood					Parramatta	New South Wales	Australia	AUS	151.04888000000005	-33.782689999999945	100	
Carlingford	GPE	let you go away. She is queen now in Carlingford, you know;—and then poor old Mr Chiltern is so	349	Carlingford, New South Wales, AUS	Locality	Neighborhood					Parramatta	New South Wales	Australia	AUS	151.04888000000005	-33.782689999999945	100	
Carlingford	GPE	, everybody admitted, was one of the nicest in Carlingford; but that was not so visible out of doors	363	Carlingford, New South Wales, AUS	Locality	Neighborhood					Parramatta	New South Wales	Australia	AUS	151.04888000000005	-33.782689999999945	100	
Carlingford	GPE	you want the support of all the best people in Carlingford, and connections that would put all that to silence	376	Carlingford, New South Wales, AUS	Locality	Neighborhood					Parramatta	New South Wales	Australia	AUS	151.04888000000005	-33.782689999999945	100	
Brussels	GPE	and the wedding breakfast, and the veil of real Brussels for which Barbara had so much wept. She tried	387	Brussels, BEL	Locality	City				Brussels	Brussels	Brussels	Belgium	BEL	4.406264339000074	50.89806471000003	100	
Brussels	GPE	if she could almost see the pattern of the real Brussels, had a much more serious object in view than	391	Brussels, BEL	Locality	City				Brussels	Brussels	Brussels	Belgium	BEL	4.406264339000074	50.89806471000003	100	
Carlingford	GPE	". ""I am at present only a visitor in Carlingford, and indeed in England—I may have to"	396	Carlingford, New South Wales, AUS	Locality	Neighborhood					Parramatta	New South Wales	Australia	AUS	151.04888000000005	-33.782689999999945	100	
